"Zona geográfica","Li","Na","Mg","Al","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Rb","Sr","Mo","Pd","Ag","Cd","Sn","Sb","Hg","207_Pb","208_Pb","Columna58","Columna59","Columna60","Columna61","Columna62","Columna63","Columna64","Columna65","Columna66","Columna67","Columna68","Columna69","Columna70","Columna71","Columna72","Columna73","Columna74","Columna75","Columna76","Columna77","Columna78","Columna79","Columna80","Columna81","Columna82","Columna83","Columna84","Columna85","Columna86","Columna87","Columna88","Columna89","Columna90","Columna91","Columna92","Columna93","Columna94","Columna95","Columna96","Columna97","Columna98","Columna99","Columna100","Columna101","Columna102","Columna103","Columna104","Columna105","Columna106","Columna107","Columna108","Columna109","Columna110","Columna111","Columna112","Columna113","Columna114","Columna115","Columna116","Columna117","Columna118","Columna119","Columna120","Columna121","Columna122","Columna123","Columna124","Columna125","Columna126","Columna127","Columna128","Columna129","Columna130","Columna131","Columna132","Columna133","Columna134","Columna135","Columna136","Columna137","Columna138","Columna139","Columna140","Columna141","Columna142","Columna143","Columna144","Columna145","Columna146"
"Valle de Uco",0.0001,2.24059863442363,11.6111105541123,14.6374719475384,11.3180315642273,0.102293545836685,0.006840782777038,0.0001,0.185937364036461,2.48722520484801,0.003836685107348,0.042174862843945,0.160369937410126,0.927500547211715,0.004406776447604,0.004431298833453,0.117636330243637,0.158102993121045,0.005568973573945,0.019062614656779,0.0001,0.003847007849016,0.142278282197109,0.03761636949751,0.010014791024853,0.081681268867619,0.093004754279191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,3.20988734568835,173.865061089636,5.56298072316259,278.785506931909,0.058715383798612,0.064378729211802,0.135922190883065,0.304847289367719,4.11948901828748,0.035636356002798,29.2492648348456,1.74204245056166,0.968046899115585,0.016800883679347,0.002062712002638,0.195727182701601,9.049472444969,0.058952750318427,0.009695647411491,0.0001,0.004034263747382,0.05272653876028,0.031665643291385,0.0001,0.016639255671802,0.02538444711391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.66411869542903,9.39123636285225,0.595144598278753,10.2891386828016,0.041104877516464,0.003095795450902,0.0001,0.203639915798149,1.57237294184291,0.001662322733964,0.0001,0.149615812146849,0.541790569794301,0.095483961062581,0.05320219563294,0.126304974455912,0.141909090773,0.052382351037456,0.037293437893081,0.1233823335427,0.00041719733041,1.95197260201259,0.039970301685244,0.117576579491788,0.01569776644527,0.024089768473584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.016870216908043,3.53046829448376,14.3722524235554,0.532870420778535,13.3666094162626,0.036868448260298,0.002125146185536,0.0001,0.249109956362593,1.70144361411827,0.003409964048353,0.0001,0.186669434663493,0.72443048757085,0.006320636012157,0.076971258361886,0.15964681233301,0.194384140012219,0.014502802676292,0.0169852104463,0.005240824855282,0.001764708099583,0.299031346667399,0.024399688908369,0.00394584213461,0.047387510188429,0.058412432143247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.38741958790098,9.51618756899798,3.03689590158196,8.12820838658034,0.035943238945805,0.004583802675275,0.0001,0.227816552326978,1.74404128648863,0.002519511470691,0.0001,0.142032504870609,0.721392959136305,0.000909210070789,0.006458570864516,0.117374608843639,0.093623044758605,0.001873100237886,0.015886515273873,0.0001,0.001720827534718,0.126919928728358,0.030361109263182,0.0001,0.006124149538045,0.01769064233313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.59886928621379,21.6898696988646,0.816176748580326,15.8390526338346,0.045660568068225,0.003976557218132,0.041978310064106,0.402036089926696,2.39817926958527,0.00498916880559,0.005129169577572,0.159679957363672,0.767016309586864,0.001804669740454,0.002776885814891,0.209308686166746,0.213145950603124,0.006677653915861,0.023085707191861,2.01925970404303E-05,0.0001,0.075224033647922,0.026094794111635,0.0001,0.00159131184106,0.010849787188129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.22879497004972,11.3428760322344,5.17463005434566,15.3015081391251,0.042269088017377,0.003843378578449,0.0001,0.305224563491116,2.78591684800099,0.009543434298355,0.0001,0.159167977913669,1.51416761414832,0.004255981546224,0.0001,0.202974539026125,0.164036046428238,0.002966727692548,0.035660769150075,0.002363063242365,0.001864298205616,0.058712874480406,0.029609806197557,0.009127796169745,0.036694385280985,0.049110840307396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.2857693224563,10.4764506068155,0.868002402215545,13.5284113610751,0.028761038649778,0.003109445320501,0.0001,0.174065657483125,1.46181350381525,0.008425938256296,0.0001,0.114602299121075,0.651893020317484,0.005393788083313,0.014490987664954,0.19707981773541,0.14063083631523,0.06342985404438,0.03314216648266,0.016327900320856,0.0001,0.06710350825719,0.08519196438632,0.14435888127371,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.011836763434639,1.40372783218889,10.3809800608517,1.19898304675336,11.7708446950447,0.049683593733422,0.0001,0.003494482463821,0.136549536940666,1.46843673506996,0.005173669163744,0.0001,0.14539606708427,0.804854535552155,0.003198034506146,0.003554533979481,0.17158287786642,0.146024938776485,0.009911670081054,0.01750921850397,0.000677403796768,0.000783463955992,0.062004825106957,0.032528520092894,0.059536818374533,0.011473946190493,0.012131520629968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,2.48753271113046,13.4299973983411,2.46776629382706,15.5309479741586,0.039881158153094,0.003854228823414,0.0001,0.291476848828729,1.95807864734988,0.007906052349164,0.036472568179993,0.226594482657468,0.913582157107452,0.004609475739686,0.059136311681678,0.178031315833789,0.223646438933035,0.014165595111592,0.035749690997832,0.007914772613553,0.010486847338747,0.114930754864209,0.034737534656691,0.03386458008723,0.078486558519623,0.087787963204528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.04493257623177,10.3177188883041,1.69145216166058,13.3018356298768,0.03276290845066,0.004846798236889,0.0001,0.160595576082515,2.1715748785692,0.010670430322815,0.0001,0.142536972106446,1.13881520281611,0.005711201518576,0.010768457077287,0.19619530660451,0.148461556457676,0.003952547293733,0.025850595739717,0.0001,0.004041815500792,0.085907305796379,0.034277429627664,0.0001,0.030667060983528,0.04233665181019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.17860431835527,10.0188734806569,1.78576466246972,13.5382585758189,0.054436333546173,0.004099072545961,0.0001,0.239885830827026,2.15647834135997,0.00967215143527,0.0001,0.172367910893611,1.30816912606837,0.008920510154998,0.118387973075584,0.172677927712686,0.153477732531828,0.007784871207679,0.015998621085445,0.007287924564776,0.001438410978224,0.135478151692025,0.035131752657568,0.011005550250586,0.312788045724639,0.323269416499595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.70862930258605,180.047727415723,2.36047749804592,268.173196760581,0.067163736560806,0.098404349938516,0.410500500129947,0.461879797421328,7.29931023333935,0.039103634460542,28.8182386209929,1.31748501977177,1.57942671953314,0.02101944092213,0.0001,0.200806995750014,8.77423711934254,0.10837175816378,0.010310582031082,0.0001,0.001522598877419,0.049377435042567,0.033630054190515,0.006885501813174,0.056178156114103,0.066184309866747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.26030309668119,10.0413113834032,1.33576807894571,14.4680761940284,0.025216516931236,0.003593206202249,0.0001,0.252572727696621,1.89846512312185,0.010139958534937,0.034529815806187,0.178348511913524,0.906902087934405,0.00701860577405,0.00163315127889,0.176409471816966,0.157638452035783,0.001160119783345,0.015211002076088,0.002136314463431,0.001679095075512,0.049256320991051,0.027728545058824,0.0001,0.029446857300921,0.039360118046923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.34478026461476,10.8617979171497,0.456468621728176,13.607773627092,0.022597925496539,0.001926203783933,0.0001,0.189210241777106,1.20875595124947,0.007457239925882,0.0001,0.119175298307223,0.700295416580958,0.000502018838265,0.000763012989282,0.202855578166006,0.144947859086164,0.0001,0.01341027321832,0.011339002604396,0.0001,0.057415535962842,0.025244877249427,0.0001,0.0001,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.033911482695202,2.71942944166353,14.959682345292,2.15886487708075,16.5614669950068,0.045157063875881,0.00515874934743,0.0001,0.35654365811921,5.19539907847317,0.008190325188671,0.032124732484398,0.422889180192658,1.06868581171048,0.010006334991828,0.006232513477081,0.191516121299669,0.23494902008005,0.073488408339514,0.043160804484298,0.038659299190359,0.019341861996053,0.086771196479003,0.051711769774496,0.039904079447391,0.279317677557109,0.293697610143361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.46499172802374,10.6018898016019,1.1329959811107,13.327243357161,0.035822305544011,0.002631040696525,0.0001,0.186056790492228,2.01546580043715,0.008171419571936,0.0001,0.170046193053751,0.806968607427524,0.002836424695327,0.00518645047048,0.182593708828301,0.144778954953454,0.0001,0.022124497659037,0.123944354466587,0.00121836356293,0.168205471811356,0.034159429331495,0.093792115120818,0.008837750827738,0.020257851123428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.000976672740641,2.71121312810268,12.9066054414114,0.592388863623136,12.6172254075782,0.022375153761944,0.0001,0.011838190935332,0.17587188739685,2.77914466602249,0.004646096783719,0.0001,0.154905405481563,0.668116266145884,0.004433263201085,0.014431883277882,0.212259208867176,0.167558816059604,0.000780296589314,0.025123158504788,0.004990971306227,0.003057566926824,0.284755138928751,0.04008768951735,0.024235791995081,0.107665003983888,0.109979801252202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.072493595233063,2.35340369266274,16.7435324708041,5.43552418631409,16.3528936896315,0.079795346467084,0.003422535351682,0.003861436683083,0.269125728270804,2.62705676853059,0.006912419355308,0.013104586310548,0.210602869940631,0.977629376387495,0.0080751002225,0.026179675366098,0.197471673757675,0.244900075597721,0.085144168042268,0.024145119714768,0.002227544641707,0.002718003244295,0.245358557293354,0.087336007507499,0.139900488461589,0.033889504869068,0.034531609439508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.91363370473111,12.7532204700734,3.01744236683154,15.6462269591936,0.087381628591852,0.006522866044422,0.0001,0.257282256140543,4.93487356838328,0.008070666221171,0.0001,0.285253224726744,0.905636705254556,0.001519840694963,0.0001,0.174442080140855,0.204660642218205,0.0001,0.01957024918212,0.0001,0.006367481258231,0.061016901054876,0.023841183485359,0.0001,0.119824714458307,0.128160630956886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.036978691581941,1.5940605384062,12.9875847464368,16.584807584099,11.8824732261275,0.061981489265492,0.0001,0.020598995769155,0.184311602861601,2.72518694740286,0.004340709575318,0.0001,0.148644214283261,1.27602489844234,0.009185700517347,0.003963945699996,0.200414771324839,0.142310847474557,0.002836599133202,0.016809760037978,0.0001,0.000116979082245,0.039669895278328,0.035979770229305,0.021390934422719,0.03344839988189,0.034778839866665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.49127870958701,13.9706066259284,0.950179185138613,15.9752578141095,0.046628075057264,0.003284556694756,0.0001,0.265470705395772,1.87262532543162,0.009130508106305,0.0001,0.135227579948295,0.746764077808085,0.005517405051359,0.006501815301718,0.232612440051904,0.183189499257798,0.000938350149269,0.020143259985232,0.057755803181329,0.001991249229609,0.105207281996463,0.031600837044629,0.023065382430993,0.035853156071809,0.042607133445969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.61005211185944,11.6108886529018,1.72190894263489,13.8294686869329,0.051083125037458,0.006306966700433,0.0001,0.28349656542692,2.93125540909531,0.010533090786301,0.0001,0.146500233654923,1.10372389508752,0.254173084654841,0.087754781819143,0.139764904392955,0.144607760096174,0.115254664805177,0.066574978842873,0.067872273838387,0.002694141106179,3.51352135436749,0.068302256908747,0.204081130306325,0.047481697607569,0.054972854689804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.70000903596221,11.847763173658,0.643412024520719,14.4284946599892,0.027827651430415,0.001676646394876,0.0001,0.182706113407601,1.53099416223678,0.006837490403013,0.0001,0.115280748743212,0.840546255306878,0.00198981105068,0.007336660584519,0.138016654137079,0.13117417062331,0.002988864193898,0.01646882238166,0.041365849065219,0.000756102210455,0.150329886530792,0.024177179896125,0.01013500275088,0.020358651945132,0.02878929678799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.50292948937541,13.3338202445155,1.54859175946813,15.2539381160181,0.074421667575663,0.006698995586512,0.0001,0.264395173190709,3.37849677682905,0.010007454558037,0.0001,0.172885866722058,1.05047295945499,0.006633871424176,0.013389233992994,0.147015624725141,0.269707807683642,0.004404145001045,0.034985887847813,0.0001,0.004927841808142,0.700923700092589,0.025010856147347,0.001881847848377,0.045480664130573,0.058779984288862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.57436628068856,12.0547395333402,1.99190651196853,14.7659262154954,0.05294536118414,0.004453507451145,0.0001,0.302347188899315,2.0844158362766,0.009840010567479,0.0001,0.202628081275419,1.34933809950985,0.005946588966367,0.006497100672847,0.123938563471283,0.161554240456187,0.01550631611266,0.022458519711396,0.0001,0.001533925668555,0.247300175862871,0.033488883603055,0.033784722187023,0.056865286840473,0.07092219918373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.39203527131424,12.3487315627628,45.2876713041159,14.0495263548225,0.057866105344927,0.009222162338529,0.0001,0.197561839503665,2.13652362881161,0.011307573579206,0.0001,0.123695573351083,1.14393947038306,0.004517081673935,0.0001,0.227172107908311,0.150997987136008,0.00588960852249,0.009545117171119,0.0001,0.003546360696879,0.171639291280247,0.032400783219526,0.00043258034473,0.063310993565734,0.070462153454603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.199731534599589,1.54393940297459,11.1095032956166,1.12194045974484,22.4197264437183,0.051516026149315,0.002442750811969,0.0001,0.102886815681282,2.37601389616982,0.003269916845338,0.0001,0.135782812074789,0.842196270582379,0.00047816225986,0.015819968922348,0.15369026939332,0.121077648140353,0.0001,0.019532261280867,0.006117232193452,0.000893700184638,0.923189485030089,0.02326453474756,0.062351768478594,0.075095811122035,0.083216128947667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.048165515807401,1.40100240289256,13.1463688702393,6.56929924770931,15.7186325477577,0.048513733265655,0.03547301645327,0.009607502333403,0.294178867291519,3.14461262325088,0.005405003417708,0.0001,0.169738169030851,0.724453304036139,0.006751217432233,0.010196262543439,0.183548816102966,0.185969432961891,0.0001,0.019050666741589,0.0001,0.000435220623911,0.185724978091805,0.026161394272547,0.017666724425437,0.048726556287681,0.049818187778884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.56902126643633,18.1483406372314,1.3430012473418,15.9647294072888,0.058923594304151,0.031345727529518,0.442514111744381,0.402432928928468,10.2769323053429,0.009132998481971,0.585823856709765,0.572564455697979,1.10329055132569,0.010807020224953,0.012925736159687,0.153343904598036,0.227264691351579,0.143202348853225,0.007998042107154,0.000272749472809,0.001929244039749,0.15538370725946,0.028864969200042,0.003432865563788,0.032716204998242,0.043313096490364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,3.298623418244,19.189254084553,71.0160227876989,25.4664270804309,0.11671807615981,0.016502300510267,0.0001,0.497071551463402,4.47547212726951,0.006484524696281,0.0001,0.209303381026568,1.64473280509874,0.032390490650028,0.0001,0.307485334562405,0.29872442298658,0.00706734229031,0.027878156362066,0.000380419771631,0.0001,0.452306208871183,0.033497482692629,0.018204015511125,0.026911194962844,0.034812682235403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,2.36509285605969,23.290803333565,1.02611330681944,16.9442416113621,0.036823324598817,0.006006041986143,0.0001,0.394970153737711,2.43105432855908,0.005812783838274,0.062231124216691,0.30269615614222,1.23740982904568,0.002258996576031,0.023933128077914,0.211624301003546,0.132620757615443,0.009017087971851,0.020196231072803,0.017817433476883,0.008901924354315,0.066083011028354,0.028127590390539,0.016457977366587,0.155998917531501,0.173597083287514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.103229342553142,1.26427545481559,29.7848756690284,2.55638766066115,16.4298077755246,0.096883090581412,0.002274723597442,0.015809330666857,0.412061856622594,6.48044890659947,0.002305495623193,0.005867126194632,0.249101842172411,1.30154518237859,0.002494422244471,0.0001,0.158725387352276,0.139714674116025,0.0001,0.025104280658383,0.0001,0.002844096490506,0.147406814602386,0.017780620372013,0.005043487831313,0.066503195397135,0.067360302884196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.12707411581356,21.5094998503728,1.40794120216816,16.5849417849822,0.051740866746868,0.002774938783745,0.0001,0.30793008095234,2.07737062392968,0.002536207879523,0.0001,0.171136719097864,0.751592237008985,0.001075598209474,0.009991227464659,0.169463745130405,0.100590011267257,0.0001,0.009316016712348,0.002250220915883,0.0001,0.389741090691569,0.024265558199429,0.0001,0.008582954013841,0.018480919813788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,0.988104146037592,18.5956979081459,3.07314398691244,13.1537741676024,0.048926363816251,0.003739937968509,0.020711255266396,0.31250919652661,1.88987427643323,0.004525092476139,0.013337421994027,0.185439966447729,0.69940134183644,0.014590829534777,0.018125672377174,0.130773388801375,0.075702535236952,0.09308256231891,0.054294820633236,0.025560764007017,0.00249010963172,0.409073525775248,0.026516737726145,0.061815790497394,0.032890133432413,0.03917430568146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.73754437631396,188.24521795603,3.91516460752624,269.719920900678,0.086402042729857,0.117514708037914,0.161225993228578,1.25505896106041,4.77984474809871,0.033162718515942,26.2029507690299,1.67439711203137,1.69002316190873,0.018105823153421,0.006373272660392,0.289243486600583,8.03687888630654,0.248480161575456,0.020860232070135,0.002636296885097,0.020709288089292,0.131367984304564,0.043712648872095,0.015141324491021,0.961377784542885,1.01382879633918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.000872667866423,1.63334750180681,37.6264206013643,2.4765485881917,27.1423717891143,0.040793069656581,0.003882599504292,0.0001,0.686492956131765,1.83967970880171,0.005865799041459,0.0001,0.292922055624701,0.918541583835876,0.00809760541187,0.020796341440286,0.311952939015444,0.393372246994413,0.008873778698117,0.023185152694272,0.010773818740679,0.00196878845642,0.067716339575712,0.035674072813357,0.011180118202349,0.01581935783266,0.025865088778894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.21196227330679,33.8925252057919,1.97049790451419,26.1836953053803,0.067716709955336,0.005380767750512,0.0001,0.721554870388841,3.60405555488526,0.006529398986639,0.008737290270456,0.51946978939608,1.37321936757492,0.005148547625675,0.013176130079019,0.19801365629101,0.136251463498799,0.010904826243868,0.048437418747295,0.00185145217002,0.004141063764529,0.29569051055641,0.027422438495179,0.018511741844113,0.146906984811669,0.158897987345636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,1.19874523669467,48.7428315695434,8.25961558485755,38.7684049042821,0.053991855259001,0.002545829778723,0.0001,0.98228874135519,1.8285817224516,0.004795495679284,0.0001,0.3548641547167,0.694366015950935,0.004211492016869,0.11448145980002,0.281769886326525,0.166328731857446,0.011230183959077,0.024456077379373,0.003878530699495,0.0001,0.181138215234478,0.023866801666347,0.016224830166398,0.014043230429928,0.022889016317249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.0001,2.14492669721781,56.474846425113,15.4997661804991,42.7835117549005,0.138187017557692,0.009533612700676,0.0001,1.20031717706744,6.01599755062966,0.006661818708809,0.0001,0.484757192286558,1.51901024689962,0.034480761912668,0.029907552506821,0.27893440458633,0.306907379093708,0.006967118477649,0.050482605021614,0.0001,0.000204577172873,0.9156362387688,0.023385990786396,0.0001,0.026182551595121,0.037630369424179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.015934856691903,2.72490615769707,75.2842305883101,2.28411998143686,51.1204622187048,0.112020125283884,0.007111759837795,0.011585694276933,1.19626566440011,4.75273158124449,0.006121761982185,0.000136250818993,2.55185874711347,1.80139195698714,0.020023127917766,0.006524700441216,0.722894598390088,0.803471194400933,0.046066753506946,0.030246120725173,0.01938324507017,0.001325098231586,0.091711745325144,0.026788435030633,0.021527920924973,0.044197614199567,0.055240384533369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.037179108289177,2.62645422594703,27.9046237096215,2.68712999879044,30.9183294287301,0.096317831252241,0.004351124884415,0.0001,0.548018367785883,2.65497966831216,0.009156695278879,0.043260104076116,0.438402130389643,1.20607348241287,0.026124734707654,0.007868998701492,0.546177169835095,0.71987972211608,0.024402381640576,0.018807448388066,0.003031942726026,0.007196244626981,0.824420301987146,0.031117834481715,0.0001,0.067196820335631,0.080149181206993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.013578133988317,5.23754330125905,15.2651515602216,1.55927931796248,16.5017844963336,0.062930637464376,0.007708145803909,0.030957462414863,0.498285432367979,2.48198115651333,0.006095998487623,0.012006467556286,0.219831564548124,0.977472247433296,0.007588613497431,0.0001,0.215304154870121,0.214261096056805,0.015372088848677,0.010960454490909,0.000645325313933,0.006346028521762,0.194489008976084,0.020877995919377,0.0001,0.244632297483701,0.276544230079595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Valle de Uco",0.038228094554408,1.10920073894985,9.4701883112748,1.24611618331147,9.63950962880374,0.04276016341354,0.0001,0.004668643835011,0.18279065345352,1.55384450295244,0.00600341465927,0.0001,0.120819366311091,0.914650911129645,0.034530620916429,0.0001,0.216852766876518,0.111412863964029,0.033572151356815,0.029059063676467,0.000862115382577,0.000337385834081,0.945807628742993,0.046066832525023,0.072532161163788,0.022355294024277,0.022516086938655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
